geo_code_long,GEO_NAME,year,raceth,racethd,immig,sex,racethdimmigsex,phhnocar_acsglyt,nhhnocar_acsglyt,phhrent_acsglyt,pbaplus_acsglyt,pnhw_acsglyt,pnhb_acsglyt,phis_acsglyt,pnhapi_acsglyt,pnaian_acsglyt,pnhoo_acsglyt,ppoc_acsglyt
04000000000047005,"Benton, TN",2017,All,All,All,All people,All,.0692,463,.2431,.1283,.9315,.0344,.0220,.0004,.0034,.0082,.0685
04000000000047007,"Bledsoe, TN",2017,All,All,All,All people,All,.0566,264,.2425,.1239,.8920,.0404,.0214,.0030,.0108,.0325,.1080
04000000000047009,"Blount, TN",2017,All,All,All,All people,All,.0387,1931,.2516,.2335,.9140,.0251,.0313,.0075,.0034,.0187,.0860
04000000000047011,"Bradley, TN",2017,All,All,All,All people,All,.0532,2108,.3407,.2178,.8653,.0489,.0582,.0116,.0012,.0149,.1347
04000000000047013,"Campbell, TN",2017,All,All,All,All people,All,.0820,1299,.3069,.1177,.9665,.0054,.0122,.0039,.0029,.0091,.0335
04000000000047015,"Cannon, TN",2017,All,All,All,All people,All,.0422,230,.2641,.1217,.9446,.0145,.0197,.0009,.0047,.0156,.0554
04000000000047017,"Carroll, TN",2017,All,All,All,All people,All,.0670,759,.2753,.1580,.8486,.0983,.0243,.0042,.0034,.0212,.1514
04000000000047019,"Carter, TN",2017,All,All,All,All people,All,.0629,1498,.3001,.1547,.9514,.0139,.0172,.0038,.0029,.0109,.0486
04000000000047021,"Cheatham, TN",2017,All,All,All,All people,All,.0334,490,.2094,.1940,.9339,.0130,.0273,.0073,.0020,.0166,.0661
04000000000047023,"Chester, TN",2017,All,All,All,All people,All,.0500,300,.2497,.1648,.8599,.0965,.0242,.0047,.0005,.0142,.1401
04000000000047025,"Claiborne, TN",2017,All,All,All,All people,All,.0723,940,.2895,.1299,.9558,.0099,.0119,.0075,.0012,.0137,.0442
04000000000047027,"Clay, TN",2017,All,All,All,All people,All,.0546,173,.2561,.1277,.9479,.0215,.0156,.0046,.0073,.0031,.0521
04000000000047029,"Cocke, TN",2017,All,All,All,All people,All,.0563,821,.3172,.1139,.9357,.0160,.0220,.0003,.0043,.0217,.0643
04000000000047031,"Coffee, TN",2017,All,All,All,All people,All,.0422,911,.3222,.1893,.8924,.0211,.0409,.0091,.0014,.0352,.1076
04000000000047033,"Crockett, TN",2017,All,All,All,All people,All,.0546,295,.3019,.1301,.7470,.1319,.1012,.0015,.0021,.0162,.2530
04000000000047035,"Cumberland, TN",2017,All,All,All,All people,All,.0476,1195,.2185,.1858,.9472,.0066,.0282,.0058,.0048,.0075,.0528
04000000000047037,"Davidson, TN",2017,All,All,All,All people,All,.0683,18672,.4562,.3910,.5640,.2726,.1007,.0358,.0027,.0241,.4360
04000000000047039,"Decatur, TN",2017,All,All,All,All people,All,.0540,255,.2644,.1151,.9167,.0292,.0319,.0030,.0000,.0192,.0833
04000000000047041,"DeKalb, TN",2017,All,All,All,All people,All,.0387,285,.3350,.1361,.8888,.0125,.0759,.0072,.0000,.0156,.1112
04000000000047043,"Dickson, TN",2017,All,All,All,All people,All,.0594,1130,.2869,.1468,.8990,.0393,.0331,.0041,.0034,.0211,.1010
04000000000047045,"Dyer, TN",2017,All,All,All,All people,All,.0624,956,.3849,.1809,.8027,.1342,.0327,.0082,.0035,.0187,.1973
04000000000047047,"Fayette, TN",2017,All,All,All,All people,All,.0465,701,.2026,.2242,.6826,.2770,.0248,.0070,.0031,.0055,.3174
04000000000047049,"Fentress, TN",2017,All,All,All,All people,All,.1013,748,.2444,.1173,.9674,.0018,.0142,.0042,.0012,.0111,.0326
04000000000047051,"Franklin, TN",2017,All,All,All,All people,All,.0412,673,.2640,.2057,.8880,.0486,.0317,.0063,.0021,.0233,.1120
04000000000047053,"Gibson, TN",2017,All,All,All,All people,All,.0570,1099,.3030,.1778,.7677,.1771,.0256,.0046,.0044,.0205,.2323
04000000000047055,"Giles, TN",2017,All,All,All,All people,All,.0497,576,.3029,.1477,.8482,.0977,.0199,.0058,.0005,.0279,.1518
04000000000047057,"Grainger, TN",2017,All,All,All,All people,All,.0356,324,.2251,.1109,.9485,.0038,.0304,.0030,.0031,.0112,.0515
04000000000047059,"Greene, TN",2017,All,All,All,All people,All,.0526,1436,.2729,.1497,.9332,.0217,.0271,.0037,.0026,.0117,.0668
04000000000047061,"Grundy, TN",2017,All,All,All,All people,All,.0603,295,.2501,.1098,.8120,.0048,.0117,.0024,.0012,.1679,.1880
04000000000047063,"Hamblen, TN",2017,All,All,All,All people,All,.0609,1482,.3394,.1642,.8186,.0341,.1145,.0098,.0014,.0215,.1814
04000000000047065,"Hamilton, TN",2017,All,All,All,All people,All,.0718,9982,.3553,.3047,.7139,.1932,.0527,.0203,.0015,.0184,.2861
04000000000047067,"Hancock, TN",2017,All,All,All,All people,All,.0817,221,.2256,.1020,.9708,.0047,.0089,.0029,.0070,.0058,.0292
04000000000047069,"Hardeman, TN",2017,All,All,All,All people,All,.0843,732,.3043,.1092,.5472,.4151,.0169,.0073,.0029,.0108,.4528
04000000000047071,"Hardin, TN",2017,All,All,All,All people,All,.0756,765,.2493,.1289,.9202,.0365,.0231,.0114,.0008,.0081,.0798
04000000000047073,"Hawkins, TN",2017,All,All,All,All people,All,.0543,1269,.2598,.1316,.9533,.0134,.0140,.0050,.0019,.0125,.0467
04000000000047075,"Haywood, TN",2017,All,All,All,All people,All,.1194,848,.4006,.1236,.4440,.4997,.0428,.0017,.0000,.0118,.5560
04000000000047077,"Henderson, TN",2017,All,All,All,All people,All,.0628,680,.2767,.1436,.8764,.0799,.0222,.0017,.0000,.0199,.1236
04000000000047079,"Henry, TN",2017,All,All,All,All people,All,.0467,629,.2455,.1586,.8751,.0895,.0234,.0010,.0020,.0090,.1249
04000000000047081,"Hickman, TN",2017,All,All,All,All people,All,.0514,459,.2163,.1098,.9058,.0495,.0229,.0018,.0000,.0198,.0942
04000000000047083,"Houston, TN",2017,All,All,All,All people,All,.0337,101,.2281,.1075,.9222,.0404,.0076,.0031,.0053,.0215,.0778
04000000000047085,"Humphreys, TN",2017,All,All,All,All people,All,.0487,344,.2310,.1254,.9289,.0355,.0229,.0029,.0035,.0063,.0711
04000000000047087,"Jackson, TN",2017,All,All,All,All people,All,.0429,196,.2400,.0806,.9575,.0062,.0190,.0004,.0000,.0168,.0425
04000000000047089,"Jefferson, TN",2017,All,All,All,All people,All,.0381,766,.2657,.1623,.9249,.0180,.0347,.0063,.0019,.0143,.0751
04000000000047091,"Johnson, TN",2017,All,All,All,All people,All,.0757,525,.2351,.1088,.9217,.0381,.0188,.0040,.0048,.0126,.0783
04000000000047093,"Knox, TN",2017,All,All,All,All people,All,.0623,11358,.3588,.3651,.8270,.0879,.0398,.0219,.0022,.0212,.1730
04000000000047095,"Lake, TN",2017,All,All,All,All people,All,.1604,347,.4067,.0941,.6705,.2914,.0216,.0024,.0011,.0130,.3295
04000000000047097,"Lauderdale, TN",2017,All,All,All,All people,All,.1242,1208,.4252,.0859,.6091,.3364,.0237,.0042,.0056,.0210,.3909
04000000000047099,"Lawrence, TN",2017,All,All,All,All people,All,.0774,1247,.2617,.1222,.9400,.0192,.0199,.0046,.0023,.0140,.0600
04000000000047101,"Lewis, TN",2017,All,All,All,All people,All,.0903,421,.2121,.1200,.9354,.0120,.0220,.0267,.0000,.0039,.0646
04000000000047103,"Lincoln, TN",2017,All,All,All,All people,All,.0806,1101,.2746,.1826,.8738,.0684,.0318,.0045,.0020,.0195,.1262
04000000000047105,"Loudon, TN",2017,All,All,All,All people,All,.0456,917,.2393,.2619,.8844,.0129,.0817,.0065,.0015,.0131,.1156
04000000000047107,"McMinn, TN",2017,All,All,All,All people,All,.0544,1107,.2573,.1536,.8966,.0357,.0368,.0063,.0022,.0224,.1034
04000000000047109,"McNairy, TN",2017,All,All,All,All people,All,.0634,640,.2642,.1224,.9014,.0572,.0198,.0013,.0016,.0186,.0986
04000000000047111,"Macon, TN",2017,All,All,All,All people,All,.0490,449,.2659,.0963,.9211,.0043,.0511,.0043,.0039,.0154,.0789
04000000000047113,"Madison, TN",2017,All,All,All,All people,All,.0884,3282,.3665,.2612,.5652,.3710,.0365,.0107,.0004,.0161,.4348
04000000000047115,"Marion, TN",2017,All,All,All,All people,All,.0636,725,.2530,.1301,.9206,.0188,.0171,.0038,.0025,.0371,.0794
04000000000047117,"Marshall, TN",2017,All,All,All,All people,All,.0535,642,.2831,.1343,.8538,.0758,.0494,.0044,.0000,.0166,.1462
04000000000047119,"Maury, TN",2017,All,All,All,All people,All,.0440,1465,.3132,.2067,.7979,.1156,.0542,.0094,.0036,.0193,.2021
04000000000047121,"Meigs, TN",2017,All,All,All,All people,All,.0581,280,.2080,.0981,.9447,.0136,.0150,.0022,.0029,.0216,.0553
04000000000047123,"Monroe, TN",2017,All,All,All,All people,All,.0482,839,.2422,.1173,.9113,.0192,.0421,.0040,.0089,.0144,.0887
04000000000047125,"Montgomery, TN",2017,All,All,All,All people,All,.0434,2992,.4103,.2623,.6457,.1865,.0972,.0250,.0047,.0409,.3543
04000000000047127,"Moore, TN",2017,All,All,All,All people,All,.0272,71,.1600,.1947,.9332,.0175,.0017,.0198,.0160,.0117,.0668
04000000000047129,"Morgan, TN",2017,All,All,All,All people,All,.0613,453,.1882,.0768,.9334,.0499,.0122,.0002,.0013,.0030,.0666
04000000000047131,"Obion, TN",2017,All,All,All,All people,All,.0741,948,.3254,.1561,.8341,.1025,.0396,.0037,.0026,.0175,.1659
04000000000047133,"Overton, TN",2017,All,All,All,All people,All,.0696,622,.2136,.1301,.9635,.0066,.0129,.0045,.0013,.0111,.0365
04000000000047135,"Perry, TN",2017,All,All,All,All people,All,.0613,202,.1806,.1083,.9257,.0331,.0228,.0030,.0034,.0119,.0743
04000000000047137,"Pickett, TN",2017,All,All,All,All people,All,.0518,113,.1876,.0699,.9683,.0081,.0087,.0000,.0000,.0150,.0317
04000000000047139,"Polk, TN",2017,All,All,All,All people,All,.0478,336,.2375,.1084,.9537,.0026,.0186,.0025,.0025,.0202,.0463
04000000000047141,"Putnam, TN",2017,All,All,All,All people,All,.0546,1671,.3950,.2479,.8880,.0229,.0601,.0131,.0026,.0133,.1120
04000000000047143,"Rhea, TN",2017,All,All,All,All people,All,.0605,763,.2955,.1419,.9099,.0220,.0462,.0040,.0015,.0164,.0901
04000000000047145,"Roane, TN",2017,All,All,All,All people,All,.0546,1180,.2472,.1934,.9311,.0236,.0170,.0070,.0035,.0178,.0689
04000000000047147,"Robertson, TN",2017,All,All,All,All people,All,.0399,999,.2520,.1811,.8398,.0714,.0642,.0061,.0041,.0144,.1602
04000000000047149,"Rutherford, TN",2017,All,All,All,All people,All,.0327,3492,.3444,.3181,.7254,.1390,.0744,.0307,.0019,.0285,.2746
04000000000047151,"Scott, TN",2017,All,All,All,All people,All,.0613,522,.3026,.0835,.9755,.0053,.0080,.0000,.0035,.0077,.0245
04000000000047153,"Sequatchie, TN",2017,All,All,All,All people,All,.0340,187,.2456,.1449,.8592,.0018,.0351,.0000,.0033,.1007,.1408
04000000000047155,"Sevier, TN",2017,All,All,All,All people,All,.0375,1383,.3263,.1799,.9062,.0067,.0565,.0078,.0034,.0194,.0938
04000000000047157,"Shelby, TN",2017,All,All,All,All people,All,.0891,31101,.4410,.3058,.3645,.5315,.0610,.0252,.0011,.0166,.6355
04000000000047159,"Smith, TN",2017,All,All,All,All people,All,.0398,300,.2524,.1118,.9321,.0216,.0252,.0007,.0061,.0144,.0679
04000000000047161,"Stewart, TN",2017,All,All,All,All people,All,.0423,225,.2909,.1512,.9201,.0109,.0258,.0118,.0047,.0267,.0799
04000000000047163,"Sullivan, TN",2017,All,All,All,All people,All,.0657,4363,.2743,.2196,.9367,.0185,.0177,.0060,.0012,.0198,.0633
04000000000047165,"Sumner, TN",2017,All,All,All,All people,All,.0368,2380,.2649,.2654,.8524,.0684,.0453,.0136,.0029,.0173,.1476
04000000000047167,"Tipton, TN",2017,All,All,All,All people,All,.0405,868,.3084,.1531,.7603,.1790,.0265,.0086,.0047,.0208,.2397
04000000000047169,"Trousdale, TN",2017,All,All,All,All people,All,.0425,125,.2863,.1522,.8486,.1139,.0112,.0030,.0014,.0220,.1514
04000000000047171,"Unicoi, TN",2017,All,All,All,All people,All,.0571,435,.2758,.1490,.9374,.0048,.0441,.0050,.0007,.0079,.0626
04000000000047173,"Union, TN",2017,All,All,All,All people,All,.0553,402,.2444,.0879,.9657,.0044,.0151,.0029,.0003,.0116,.0343
04000000000047175,"Van Buren, TN",2017,All,All,All,All people,All,.0482,104,.1243,.0988,.9628,.0030,.0093,.0000,.0000,.0248,.0372
04000000000047177,"Warren, TN",2017,All,All,All,All people,All,.0762,1201,.3149,.1436,.8592,.0126,.0872,.0092,.0014,.0304,.1408
04000000000047179,"Washington, TN",2017,All,All,All,All people,All,.0637,3356,.3534,.3188,.8918,.0383,.0327,.0155,.0031,.0186,.1082
04000000000047181,"Wayne, TN",2017,All,All,All,All people,All,.0500,293,.1954,.1108,.9027,.0564,.0191,.0146,.0024,.0048,.0973
04000000000047183,"Weakley, TN",2017,All,All,All,All people,All,.0745,1014,.3342,.2083,.8705,.0868,.0228,.0018,.0021,.0159,.1295
04000000000047185,"White, TN",2017,All,All,All,All people,All,.0471,461,.2165,.1234,.9382,.0164,.0231,.0002,.0003,.0217,.0618
04000000000047187,"Williamson, TN",2017,All,All,All,All people,All,.0236,1727,.1945,.5811,.8535,.0416,.0468,.0405,.0014,.0162,.1465
04000000000047189,"Wilson, TN",2017,All,All,All,All people,All,.0323,1525,.2303,.2969,.8598,.0682,.0384,.0165,.0027,.0144,.1402
04000000000048001,"Anderson, TX",2017,All,All,All,All people,All,.0526,871,.2909,.1240,.5969,.2091,.1728,.0058,.0028,.0126,.4031
04000000000048003,"Andrews, TX",2017,All,All,All,All people,All,.0310,168,.2645,.0980,.4113,.0151,.5540,.0026,.0009,.0162,.5887
04000000000048005,"Angelina, TX",2017,All,All,All,All people,All,.0520,1609,.3397,.1674,.6124,.1468,.2152,.0107,.0007,.0142,.3876
04000000000048007,"Aransas, TX",2017,All,All,All,All people,All,.0460,438,.2613,.1950,.6767,.0157,.2704,.0201,.0002,.0169,.3233
04000000000048009,"Archer, TX",2017,All,All,All,All people,All,.0391,131,.1788,.2358,.8856,.0084,.0831,.0039,.0026,.0164,.1144
04000000000048011,"Armstrong, TX",2017,All,All,All,All people,All,.0114,8,.1895,.2357,.8663,.0124,.0995,.0000,.0135,.0083,.1337
04000000000048013,"Atascosa, TX",2017,All,All,All,All people,All,.0530,822,.2561,.1426,.3423,.0073,.6353,.0039,.0011,.0100,.6577
04000000000048015,"Austin, TX",2017,All,All,All,All people,All,.0357,393,.2582,.2229,.6327,.0888,.2594,.0020,.0004,.0168,.3673
04000000000048017,"Bailey, TX",2017,All,All,All,All people,All,.0368,82,.2785,.1438,.3464,.0152,.6265,.0111,.0007,.0000,.6536
04000000000048019,"Bandera, TX",2017,All,All,All,All people,All,.0187,155,.1535,.2378,.7876,.0100,.1800,.0022,.0023,.0180,.2124
04000000000048021,"Bastrop, TX",2017,All,All,All,All people,All,.0421,1094,.2346,.2027,.5373,.0774,.3597,.0085,.0044,.0127,.4627
04000000000048023,"Baylor, TX",2017,All,All,All,All people,All,.0274,45,.2257,.2481,.8384,.0322,.1013,.0000,.0000,.0280,.1616
04000000000048025,"Bee, TX",2017,All,All,All,All people,All,.0747,637,.3699,.0923,.3225,.0824,.5823,.0048,.0046,.0034,.6775
04000000000048027,"Bell, TX",2017,All,All,All,All people,All,.0567,6602,.4522,.2422,.4723,.2098,.2403,.0348,.0029,.0399,.5277
04000000000048029,"Bexar, TX",2017,All,All,All,All people,All,.0737,46251,.4126,.2735,.2841,.0704,.5978,.0272,.0015,.0190,.7159
04000000000048031,"Blanco, TX",2017,All,All,All,All people,All,.0220,93,.2340,.2847,.7756,.0001,.1911,.0058,.0000,.0274,.2244
04000000000048033,"Borden, TX",2017,All,All,All,All people,All,.0202,5,.2621,.3885,.9236,.0000,.0764,.0000,.0000,.0000,.0764
04000000000048035,"Bosque, TX",2017,All,All,All,All people,All,.0202,142,.2266,.1845,.7868,.0137,.1757,.0032,.0033,.0174,.2132
04000000000048037,"Bowie, TX",2017,All,All,All,All people,All,.0717,2379,.3493,.1924,.6446,.2389,.0740,.0097,.0085,.0243,.3554
04000000000048039,"Brazoria, TX",2017,All,All,All,All people,All,.0323,3778,.2807,.2974,.4909,.1295,.2969,.0621,.0030,.0176,.5091
04000000000048041,"Brazos, TX",2017,All,All,All,All people,All,.0554,4290,.5451,.3961,.5669,.1018,.2506,.0604,.0011,.0191,.4331
04000000000048043,"Brewster, TX",2017,All,All,All,All people,All,.0636,250,.4519,.3573,.5171,.0014,.4424,.0107,.0166,.0117,.4829
04000000000048045,"Briscoe, TX",2017,All,All,All,All people,All,.0346,23,.2410,.2192,.6059,.0170,.3224,.0101,.0000,.0446,.3941
04000000000048047,"Brooks, TX",2017,All,All,All,All people,All,.1162,235,.3853,.1469,.0575,.0007,.9411,.0000,.0000,.0007,.9425
04000000000048049,"Brown, TX",2017,All,All,All,All people,All,.0620,858,.2744,.1777,.7268,.0362,.2149,.0063,.0024,.0133,.2732
04000000000048051,"Burleson, TX",2017,All,All,All,All people,All,.0605,397,.2192,.1478,.6570,.1233,.2010,.0034,.0018,.0136,.3430
04000000000048053,"Burnet, TX",2017,All,All,All,All people,All,.0456,754,.2378,.2408,.7412,.0155,.2190,.0073,.0061,.0110,.2588
04000000000048055,"Caldwell, TX",2017,All,All,All,All people,All,.0423,545,.3274,.1430,.4109,.0606,.5065,.0103,.0021,.0095,.5891
04000000000048057,"Calhoun, TX",2017,All,All,All,All people,All,.0375,290,.2942,.1622,.4320,.0260,.4813,.0501,.0006,.0100,.5680
04000000000048059,"Callahan, TX",2017,All,All,All,All people,All,.0301,159,.1775,.1602,.8684,.0147,.0914,.0024,.0006,.0225,.1316
04000000000048061,"Cameron, TX",2017,All,All,All,All people,All,.0711,8693,.3283,.1722,.0934,.0037,.8930,.0065,.0012,.0022,.9066
04000000000048063,"Camp, TX",2017,All,All,All,All people,All,.0638,302,.2928,.1667,.5657,.1689,.2395,.0032,.0039,.0189,.4343
04000000000048065,"Carson, TX",2017,All,All,All,All people,All,.0183,42,.1501,.2922,.8644,.0065,.0971,.0075,.0038,.0207,.1356
04000000000048067,"Cass, TX",2017,All,All,All,All people,All,.0738,872,.2214,.1528,.7642,.1695,.0434,.0047,.0001,.0181,.2358
04000000000048069,"Castro, TX",2017,All,All,All,All people,All,.0609,150,.3566,.1338,.3289,.0068,.6386,.0120,.0008,.0129,.6711
04000000000048071,"Chambers, TX",2017,All,All,All,All people,All,.0381,507,.1724,.2053,.6802,.0803,.2137,.0129,.0011,.0118,.3198
04000000000048073,"Cherokee, TX",2017,All,All,All,All people,All,.0495,885,.2635,.1811,.6125,.1355,.2249,.0059,.0051,.0161,.3875
04000000000048075,"Childress, TX",2017,All,All,All,All people,All,.0863,197,.4505,.1852,.6406,.0725,.2174,.0487,.0096,.0112,.3594
04000000000048077,"Clay, TX",2017,All,All,All,All people,All,.0191,78,.1465,.1789,.9037,.0054,.0566,.0028,.0122,.0194,.0963
04000000000048079,"Cochran, TX",2017,All,All,All,All people,All,.0590,59,.2390,.1055,.3765,.0263,.5703,.0000,.0020,.0249,.6235
04000000000048081,"Coke, TX",2017,All,All,All,All people,All,.0400,63,.2878,.2057,.7690,.0065,.2106,.0015,.0062,.0062,.2310
04000000000048083,"Coleman, TX",2017,All,All,All,All people,All,.0461,160,.2890,.1435,.7732,.0274,.1739,.0083,.0076,.0095,.2268
04000000000048085,"Collin, TX",2017,All,All,All,All people,All,.0270,8731,.3438,.5094,.5912,.0922,.1508,.1357,.0031,.0270,.4088
04000000000048087,"Collingsworth, TX",2017,All,All,All,All people,All,.0482,53,.1965,.1562,.6028,.0347,.3126,.0013,.0426,.0059,.3972
04000000000048089,"Colorado, TX",2017,All,All,All,All people,All,.0495,376,.1793,.1891,.5699,.1304,.2891,.0007,.0014,.0086,.4301
04000000000048091,"Comal, TX",2017,All,All,All,All people,All,.0295,1396,.2465,.3598,.6868,.0197,.2677,.0108,.0010,.0141,.3132
04000000000048093,"Comanche, TX",2017,All,All,All,All people,All,.0517,264,.2164,.1859,.7044,.0067,.2725,.0060,.0046,.0058,.2956
04000000000048095,"Concho, TX",2017,All,All,All,All people,All,.0544,43,.2870,.1126,.4487,.0067,.5303,.0098,.0010,.0034,.5513
04000000000048097,"Cooke, TX",2017,All,All,All,All people,All,.0469,712,.3114,.2270,.7640,.0250,.1734,.0102,.0066,.0208,.2360
04000000000048099,"Coryell, TX",2017,All,All,All,All people,All,.0417,934,.4240,.1537,.5946,.1371,.1775,.0250,.0060,.0597,.4054
04000000000048101,"Cottle, TX",2017,All,All,All,All people,All,.1250,83,.3464,.1668,.5360,.1021,.3271,.0000,.0033,.0314,.4640
04000000000048103,"Crane, TX",2017,All,All,All,All people,All,.0541,80,.2170,.1173,.3290,.0416,.6278,.0000,.0006,.0010,.6710
04000000000048105,"Crockett, TX",2017,All,All,All,All people,All,.0283,40,.2721,.0890,.3295,.0091,.6614,.0000,.0000,.0000,.6705
04000000000048107,"Crosby, TX",2017,All,All,All,All people,All,.0552,114,.3144,.1297,.4000,.0370,.5540,.0000,.0000,.0090,.6000
04000000000048109,"Culberson, TX",2017,All,All,All,All people,All,.0599,44,.3333,.0900,.1737,.0035,.8068,.0027,.0000,.0133,.8263
04000000000048111,"Dallam, TX",2017,All,All,All,All people,All,.0132,32,.4038,.1236,.5123,.0172,.4380,.0087,.0117,.0121,.4877
04000000000048113,"Dallas, TX",2017,All,All,All,All people,All,.0709,64249,.4954,.3013,.3022,.2207,.3963,.0600,.0017,.0191,.6978
04000000000048115,"Dawson, TX",2017,All,All,All,All people,All,.0897,389,.2890,.1272,.3629,.0565,.5643,.0088,.0040,.0035,.6371
04000000000048117,"Deaf Smith, TX",2017,All,All,All,All people,All,.0579,354,.3498,.1419,.2594,.0078,.7164,.0061,.0027,.0076,.7406
04000000000048119,"Delta, TX",2017,All,All,All,All people,All,.0904,184,.2280,.1738,.8148,.0795,.0690,.0073,.0017,.0276,.1852
04000000000048121,"Denton, TX",2017,All,All,All,All people,All,.0274,7549,.3549,.4336,.6085,.0906,.1911,.0785,.0029,.0283,.3915
04000000000048123,"Dewitt, TX",2017,All,All,All,All people,All,.0459,333,.2472,.1362,.5560,.0905,.3449,.0000,.0000,.0086,.4440
04000000000048125,"Dickens, TX",2017,All,All,All,All people,All,.0397,33,.2849,.1518,.6871,.0310,.2761,.0009,.0031,.0018,.3129
04000000000048127,"Dimmit, TX",2017,All,All,All,All people,All,.0964,335,.2957,.1007,.1320,.0006,.8651,.0019,.0000,.0004,.8680
04000000000048129,"Donley, TX",2017,All,All,All,All people,All,.0285,35,.2561,.1893,.8182,.0367,.1063,.0047,.0067,.0274,.1818
