fips,state,fi_rate,total_fi_people,child_fi_rate,num_fi_children,cost_per_meal,est_annual_food_budget_shortfall,region
30057,MT,10.3,820,16.8, 210 ,3.19,446000.0,W
30059,MT,12.4,250,18.3, 100 ,3.15,134000.0,W
30061,MT,15.5,650,26.7, 210 ,3.08,342000.0,W
30063,MT,13.0,14860,16.3, 3600 ,3.15,7976000.0,W
30065,MT,13.2,630,19.2, 190 ,3.11,334000.0,W
30067,MT,11.7,1880,15.8, 480 ,3.22,1033000.0,W
30069,MT,12.0,50,18.6, 10 ,3.11,27000.0,W
30071,MT,13.2,540,18.7, 180 ,3.28,302000.0,W
30073,MT,13.1,790,20.6, 310 ,3.05,411000.0,W
30075,MT,10.1,160,13.9, 40 ,3.17,87000.0,W
30077,MT,12.6,860,20.7, 200 ,3.14,460000.0,W
30079,MT,9.2,120,15.7, 50 ,3.32,68000.0,W
30081,MT,12.4,5130,19.8, 1640 ,3.72,3260000.0,W
30083,MT,9.5,1080,13.5, 380 ,3.46,638000.0,W
30085,MT,17.1,1920,24.4, 890 ,3.5,1145000.0,W
30087,MT,13.0,1210,20.2, 540 ,3.12,644000.0,W
30089,MT,15.0,1710,24.7, 510 ,3.07,895000.0,W
30091,MT,10.2,360,15.0, 110 ,3.5,215000.0,W
30093,MT,13.5,4670,19.7, 1380 ,3.29,2625000.0,W
30095,MT,8.8,820,14.8, 300 ,3.11,435000.0,W
30097,MT,10.2,370,16.3, 130 ,3.13,198000.0,W
30099,MT,10.9,660,15.8, 230 ,3.09,348000.0,W
30101,MT,12.9,650,18.0, 180 ,3.06,340000.0,W
30103,MT,12.7,100,20.4, 30 ,3.1,53000.0,W
30105,MT,9.4,710,14.1, 230 ,3.46,420000.0,W
30107,MT,14.1,300,22.1, 120 ,3.12,160000.0,W
30109,MT,9.7,110,14.9, 40 ,3.49,66000.0,W
30111,MT,10.3,16030,15.1, 5580 ,3.09,8455000.0,W
31001,NE,11.7,3680,18.3, 1380 ,2.96,1859000.0,W
31003,NE,11.3,720,17.9, 260 ,2.97,366000.0,W
31005,NE,14.4,60,18.8, 20 ,3.07,31000.0,W
31007,NE,11.3,80,17.3, 30 ,3.11,42000.0,W
31009,NE,13.4,70,20.2, 20 ,2.98,36000.0,W
31011,NE,10.2,550,15.8, 200 ,2.99,281000.0,W
31013,NE,10.7,1200,17.3, 490 ,3.03,620000.0,W
31015,NE,11.2,230,16.3, 80 ,2.99,117000.0,W
31017,NE,13.5,410,21.2, 130 ,3.11,217000.0,W
31019,NE,12.3,5990,17.3, 1960 ,3.2,3270000.0,W
31021,NE,12.3,800,19.1, 280 ,2.97,405000.0,W
31023,NE,10.3,830,16.2, 320 ,2.96,419000.0,W
31025,NE,9.5,2420,15.9, 990 ,3.39,1400000.0,W
31027,NE,10.4,890,17.3, 370 ,2.98,452000.0,W
31029,NE,8.6,330,14.9, 130 ,3.04,171000.0,W
31031,NE,11.7,680,16.4, 210 ,3.14,364000.0,W
31033,NE,11.2,1120,17.8, 430 ,3.07,587000.0,W
31035,NE,10.5,660,18.3, 280 ,2.86,322000.0,W
31037,NE,5.2,550,12.8, 410 ,2.95,277000.0,W
31039,NE,10.2,920,16.7, 370 ,2.93,460000.0,W
31041,NE,11.7,1270,18.0, 450 ,2.96,641000.0,W
31043,NE,9.6,1970,18.9, 1120 ,2.81,945000.0,W
31045,NE,13.4,1200,16.7, 270 ,3.03,620000.0,W
31047,NE,9.1,2170,17.0, 1120 ,2.9,1072000.0,W
31049,NE,10.5,200,18.1, 70 ,3.15,107000.0,W
31051,NE,9.5,550,17.7, 260 ,2.93,275000.0,W
31053,NE,11.7,4290,18.7, 1620 ,2.87,2104000.0,W
31055,NE,13.2,72720,18.0, 25590 ,2.99,37071000.0,W
31057,NE,10.1,200,18.5, 90 ,2.88,98000.0,W
31059,NE,10.8,610,16.7, 190 ,2.96,308000.0,W
31061,NE,11.6,350,19.1, 110 ,3.12,186000.0,W
31063,NE,11.4,300,18.5, 100 ,2.99,153000.0,W
31065,NE,12.3,590,19.1, 210 ,3.08,310000.0,W
31067,NE,12.0,2600,17.5, 840 ,2.88,1277000.0,W
31069,NE,11.1,210,16.5, 60 ,3.07,110000.0,W
31071,NE,10.3,200,15.6, 60 ,3.0,102000.0,W
31073,NE,10.3,210,16.7, 70 ,2.93,105000.0,W
31075,NE,13.5,90,23.3, 40 ,3.05,47000.0,W
31077,NE,11.2,270,18.1, 110 ,3.01,139000.0,W
31079,NE,10.2,6240,18.3, 3050 ,2.81,2989000.0,W
31081,NE,9.5,870,16.9, 380 ,2.86,425000.0,W
31083,NE,11.7,410,19.0, 150 ,3.08,216000.0,W
31085,NE,11.2,110,15.8, 30 ,3.02,57000.0,W
31087,NE,13.2,380,20.9, 130 ,2.97,193000.0,W
31089,NE,10.8,1110,15.9, 390 ,2.99,566000.0,W
31091,NE,13.9,90,21.5, 20 ,3.05,47000.0,W
31093,NE,11.3,720,17.9, 280 ,2.95,362000.0,W
31095,NE,11.3,820,17.8, 280 ,2.86,400000.0,W
31097,NE,11.4,590,16.8, 160 ,2.96,298000.0,W
31099,NE,10.7,700,17.1, 280 ,3.12,373000.0,W
31101,NE,12.4,1000,19.6, 320 ,3.06,523000.0,W
31103,NE,11.0,80,18.1, 30 ,3.08,42000.0,W
31105,NE,11.7,430,16.6, 140 ,3.21,236000.0,W
31107,NE,12.4,1050,19.6, 400 ,3.02,542000.0,W
31109,NE,13.2,40460,17.6, 12390 ,2.96,20450000.0,W
31111,NE,12.1,4300,18.8, 1610 ,3.05,2238000.0,W
31113,NE,11.7,110,18.0, 50 ,3.02,57000.0,W
31115,NE,10.7,60,17.2, 20 ,3.01,31000.0,W
31117,NE,13.1,60,20.0, 20 ,3.06,31000.0,W
31119,NE,11.9,4170,18.8, 1640 ,2.98,2119000.0,W
31121,NE,11.0,860,16.9, 300 ,2.89,423000.0,W
31123,NE,9.8,480,16.3, 190 ,3.05,250000.0,W
31125,NE,11.3,400,16.4, 130 ,3.03,207000.0,W
31127,NE,12.5,880,18.2, 270 ,2.94,441000.0,W
31129,NE,11.5,500,18.5, 160 ,2.92,249000.0,W
31131,NE,11.0,1750,18.6, 710 ,2.95,881000.0,W
31133,NE,13.9,380,24.1, 140 ,2.91,188000.0,W
31135,NE,8.8,260,14.4, 100 ,3.06,136000.0,W
31137,NE,10.1,930,15.1, 340 ,3.11,493000.0,W
31139,NE,10.0,720,15.7, 280 ,2.98,366000.0,W
31141,NE,8.9,2940,15.6, 1340 ,3.03,1521000.0,W
31143,NE,9.4,490,15.8, 190 ,3.03,254000.0,W
31145,NE,11.5,1250,18.5, 460 ,2.97,634000.0,W
31147,NE,13.0,1050,22.6, 380 ,2.95,529000.0,W
31149,NE,11.2,150,15.9, 40 ,3.06,78000.0,W
31151,NE,9.3,1330,16.1, 560 ,2.96,671000.0,W
31153,NE,9.6,16750,14.8, 7250 ,2.94,8390000.0,W
31155,NE,10.4,2180,17.6, 920 ,3.26,1212000.0,W
31157,NE,10.0,3650,18.3, 1670 ,3.02,1878000.0,W
31159,NE,11.1,1890,16.5, 660 ,2.96,956000.0,W
31161,NE,13.0,680,21.4, 250 ,3.07,356000.0,W
31163,NE,11.0,340,19.3, 130 ,2.95,171000.0,W
31165,NE,12.4,160,18.9, 50 ,3.03,83000.0,W
31167,NE,10.0,600,15.4, 240 ,2.97,305000.0,W
31169,NE,11.0,570,18.2, 200 ,2.82,274000.0,W
31171,NE,12.7,80,19.8, 30 ,3.0,41000.0,W
31173,NE,18.6,1310,27.5, 690 ,2.9,648000.0,W
31175,NE,11.9,510,17.4, 160 ,2.98,259000.0,W
31177,NE,10.9,2230,17.8, 870 ,3.04,1155000.0,W
31179,NE,12.5,1180,15.5, 280 ,2.9,585000.0,W
31181,NE,11.1,400,18.0, 150 ,2.94,201000.0,W
31183,NE,9.9,80,15.3, 20 ,3.02,41000.0,W
31185,NE,11.0,1530,17.0, 530 ,2.85,745000.0,W
32001,NV,12.7,3040,19.2, 1070 ,3.32,1720000.0,W
32003,NV,12.6,265720,20.0, 99980 ,3.17,143680000.0,W
32005,NV,11.0,5250,19.2, 1640 ,3.18,2847000.0,W
32007,NV,8.7,4550,17.8, 2570 ,3.17,2463000.0,W
32009,NV,11.1,120,17.3, 40 ,3.39,69000.0,W
32011,NV,11.5,200,20.0, 80 ,3.15,108000.0,W
32013,NV,7.6,1300,16.3, 760 ,3.08,684000.0,W
32015,NV,7.9,470,19.6, 320 ,3.27,262000.0,W
32017,NV,12.5,650,22.3, 220 ,3.12,347000.0,W
32019,NV,12.3,6410,21.1, 2440 ,3.09,3385000.0,W
32021,NV,15.1,670,28.0, 260 ,3.24,371000.0,W
32023,NV,14.1,6120,23.8, 1760 ,3.02,3153000.0,W
32027,NV,11.1,740,20.4, 230 ,3.27,413000.0,W
32029,NV,10.2,400,19.9, 90 ,3.3,225000.0,W
32031,NV,11.2,49690,18.5, 18320 ,3.3,27966000.0,W
32033,NV,10.8,1070,20.5, 420 ,2.99,546000.0,W
32510,NV,12.4,6740,21.0, 2340 ,3.44,3954000.0,W
33001,NH,8.7,5280,12.8, 1480 ,3.63,3270000.0,N
33003,NH,8.6,4110,12.4, 980 ,3.8,2666000.0,N
33005,NH,9.6,7340,12.6, 1760 ,3.27,4096000.0,N
33007,NH,11.3,3630,15.4, 830 ,3.49,2160000.0,N
33009,NH,9.7,8690,12.7, 1910 ,3.67,5437000.0,N
33011,NH,8.9,36070,11.4, 9910 ,3.42,21080000.0,N
33013,NH,8.6,12780,11.1, 3250 ,3.63,7918000.0,N
33015,NH,7.1,21530,10.1, 6210 ,3.49,12808000.0,N
33017,NH,9.6,12090,11.3, 2760 ,3.56,7343000.0,N
33019,NH,9.0,3890,12.1, 1020 ,3.3,2189000.0,N
34001,NJ,12.7,34780,17.9, 10690 ,3.36,19928000.0,N
34003,NJ,7.2,67490,10.6, 21370 ,3.76,43296000.0,N
34005,NJ,9.3,41680,11.4, 10960 ,3.24,23015000.0,N
34007,NJ,11.8,60130,14.6, 17200 ,3.37,34620000.0,N
34009,NJ,11.9,11260,17.6, 2970 ,3.61,6932000.0,N
34011,NJ,12.9,20030,17.9, 6610 ,2.92,9975000.0,N
34013,NJ,16.3,130720,15.8, 30210 ,4.02,89624000.0,N
34015,NJ,9.2,26860,12.4, 8180 ,3.14,14414000.0,N
34017,NJ,10.7,72410,15.3, 21220 ,3.17,39161000.0,N
34019,NJ,5.6,7060,9.4, 2440 ,3.32,4004000.0,N
34021,NJ,10.6,39550,12.3, 9920 ,3.26,21972000.0,N
34023,NJ,8.2,68400,11.4, 20860 ,3.1,36209000.0,N
34025,NJ,8.0,49940,11.3, 15530 ,3.51,29894000.0,N
34027,NJ,5.6,28070,9.3, 10150 ,3.7,17704000.0,N
34029,NJ,9.0,53350,15.2, 21220 ,3.34,30398000.0,N
34031,NJ,9.8,49950,16.2, 19980 ,3.34,28466000.0,N
34033,NJ,12.7,8080,18.1, 2550 ,3.72,5123000.0,N
34035,NJ,6.2,20750,9.2, 7000 ,3.61,12780000.0,N
34037,NJ,6.7,9620,11.2, 3390 ,3.86,6340000.0,N
34039,NJ,9.3,52090,12.4, 16350 ,3.35,29757000.0,N
34041,NJ,8.7,9360,12.8, 2860 ,3.75,5989000.0,N
35001,NM,14.9,100350,22.5, 34380 ,3.02,51705000.0,W
35003,NM,18.7,660,28.4, 150 ,2.91,328000.0,W
35005,NM,14.8,9690,24.6, 4360 ,2.91,4819000.0,W
35006,NM,19.8,5350,30.4, 1980 ,2.77,2529000.0,W
35007,NM,16.3,2040,25.9, 610 ,3.33,1160000.0,W
35009,NM,18.0,9040,25.1, 3390 ,3.16,4881000.0,W
35011,NM,16.0,320,20.8, 100 ,3.01,165000.0,W
35013,NM,15.5,33110,27.1, 14700 ,3.01,16995000.0,W
35015,NM,13.1,7410,21.2, 3170 ,3.14,3970000.0,W
35017,NM,15.3,4340,25.0, 1490 ,3.23,2389000.0,W
35019,NM,9.4,420,20.6, 170 ,3.07,220000.0,W
35021,NM,16.7,90,27.8, 30 ,3.26,50000.0,W
35023,NM,14.9,660,25.9, 270 ,2.95,332000.0,W
35025,NM,13.3,9270,22.0, 4610 ,3.1,4897000.0,W
35027,NM,15.4,3000,21.4, 770 ,3.02,1547000.0,W
35028,NM,12.7,2290,17.1, 710 ,3.26,1275000.0,W
35029,NM,20.7,5040,33.4, 2150 ,2.98,2563000.0,W
35031,NM,26.0,18920,33.5, 7240 ,2.74,8840000.0,W
35033,NM,11.4,530,24.2, 200 ,3.35,303000.0,W
35035,NM,17.9,11680,25.9, 4000 ,3.14,6266000.0,W
35037,NM,16.8,1420,27.1, 510 ,3.03,734000.0,W
35039,NM,13.2,5190,24.7, 2330 ,2.97,2635000.0,W
35041,NM,18.8,3640,26.7, 1270 ,2.98,1854000.0,W
35043,NM,14.2,19740,22.0, 7410 ,3.11,10464000.0,W
35045,NM,19.6,25170,26.6, 9380 ,2.8,12014000.0,W
35047,NM,14.6,4130,27.1, 1540 ,3.11,2191000.0,W
35049,NM,12.4,18310,20.9, 5910 ,3.36,10499000.0,W
35051,NM,19.0,2140,27.8, 510 ,2.9,1058000.0,W
35053,NM,16.4,2800,26.6, 1060 ,3.02,1444000.0,W
35055,NM,15.0,4910,24.9, 1540 ,3.63,3039000.0,W
35057,NM,18.5,2880,27.2, 880 ,3.07,1507000.0,W
35059,NM,14.1,590,23.1, 200 ,2.97,299000.0,W
35061,NM,13.4,10140,24.1, 4460 ,2.89,5007000.0,W
36001,NY,12.0,36970,15.9, 9260 ,3.55,22411000.0,N
36003,NY,12.4,5880,22.1, 2140 ,3.29,3297000.0,N
36005,NY,16.0,233450,22.6, 82880 ,3.11,123831000.0,N
36007,NY,12.8,25180,19.9, 7650 ,3.02,12986000.0,N
36009,NY,12.5,9750,21.1, 3720 ,2.82,4695000.0,N
36011,NY,10.6,8320,18.3, 2900 ,2.95,4192000.0,N
36013,NY,12.3,16150,21.7, 5900 ,2.84,7815000.0,N
36015,NY,12.5,10880,20.1, 3810 ,2.75,5114000.0,N
36017,NY,11.0,5350,19.1, 1970 ,2.69,2453000.0,N
36019,NY,12.0,9750,19.4, 2870 ,3.08,5125000.0,N
36021,NY,9.4,5780,16.0, 1800 ,3.21,3163000.0,N
36023,NY,12.1,5850,18.8, 1790 ,2.89,2883000.0,N
36025,NY,11.6,5320,22.3, 1800 ,3.79,3436000.0,N
36027,NY,8.6,25470,14.5, 8450 ,3.44,14959000.0,N
36029,NY,12.7,116940,18.9, 35990 ,3.08,61542000.0,N
36031,NY,9.5,3630,17.1, 1110 ,2.98,1847000.0,N
36033,NY,13.0,6630,21.9, 2190 ,2.65,2994000.0,N
36035,NY,11.9,6420,20.7, 2290 ,2.84,3110000.0,N
36037,NY,10.5,6130,18.7, 2270 ,2.83,2962000.0,N
36039,NY,10.3,4920,17.7, 1450 ,3.59,3014000.0,N
36041,NY,10.1,470,18.9, 120 ,3.2,257000.0,N
36043,NY,11.6,7300,20.6, 2730 ,2.83,3528000.0,N
36045,NY,13.2,15410,20.6, 5880 ,2.9,7615000.0,N
36047,NY,17.1,451740,20.1, 122330 ,3.64,280242000.0,N
36049,NY,11.3,3030,21.3, 1330 ,3.09,1596000.0,N
36051,NY,10.9,6990,18.3, 2170 ,2.96,3533000.0,N
36053,NY,10.0,7190,17.8, 2550 ,2.99,3669000.0,N
36055,NY,12.4,92790,18.3, 29150 ,3.07,48667000.0,N
36057,NY,11.6,5740,21.4, 2430 ,2.92,2863000.0,N
36059,NY,5.4,73050,12.2, 36350 ,3.71,46273000.0,N
36061,NY,12.6,208590,16.4, 39280 ,5.85,208070000.0,N
36063,NY,12.0,25530,19.2, 8290 ,2.87,12503000.0,N
36065,NY,12.2,28300,20.2, 10000 ,2.95,14256000.0,N
36067,NY,12.2,57180,18.3, 18610 ,2.94,28694000.0,N
36069,NY,9.0,9820,16.0, 3650 ,3.01,5040000.0,N
36071,NY,8.5,31990,16.6, 16210 ,3.38,18444000.0,N
36073,NY,11.8,4900,20.9, 1750 ,2.61,2183000.0,N
36075,NY,12.5,15030,22.6, 5810 ,2.79,7159000.0,N
36077,NY,11.1,6770,18.7, 1880 ,3.11,3588000.0,N
36079,NY,4.6,4580,11.9, 2480 ,4.06,3177000.0,N
36081,NY,10.5,244830,15.7, 74530 ,3.47,144968000.0,N
36083,NY,11.1,17680,17.8, 5710 ,3.44,10368000.0,N
36085,NY,8.6,41080,16.0, 16800 ,3.58,25114000.0,N
36087,NY,8.9,29030,17.8, 16060 ,3.36,16633000.0,N
36089,NY,13.2,14670,22.9, 5210 ,2.78,6968000.0,N
36091,NY,7.8,17700,14.1, 6670 ,3.57,10796000.0,N
36093,NY,10.8,16710,17.3, 5840 ,3.3,9418000.0,N
36095,NY,10.7,3370,19.0, 1090 ,3.32,1910000.0,N
36097,NY,11.4,2060,19.8, 710 ,2.93,1029000.0,N
36099,NY,10.3,3580,17.0, 1190 ,2.56,1565000.0,N
36101,NY,11.6,11280,20.1, 4330 ,2.85,5495000.0,N
36103,NY,5.5,82100,13.1, 43020 ,3.46,48482000.0,N
36105,NY,10.7,8120,18.5, 2990 ,2.85,3954000.0,N
36107,NY,9.7,4780,17.9, 1910 ,3.29,2687000.0,N
36109,NY,13.4,13980,17.2, 2730 ,3.42,8168000.0,N
36111,NY,10.0,17940,16.5, 5450 ,3.36,10290000.0,N
36113,NY,9.7,6300,17.2, 2090 ,3.25,3491000.0,N
36115,NY,10.5,6520,18.3, 2230 ,3.77,4200000.0,N
36117,NY,9.8,8920,17.7, 3550 ,2.89,4406000.0,N
36119,NY,7.7,75400,13.5, 29900 ,3.66,47065000.0,N
36121,NY,10.5,4270,18.8, 1520 ,3.27,2383000.0,N
36123,NY,9.9,2480,18.3, 1030 ,2.47,1047000.0,N
37001,NC,14.4,22680,20.5, 7370 ,2.97,11508000.0,S
37003,NC,12.1,4480,20.4, 1570 ,2.79,2136000.0,S
37005,NC,13.5,1480,24.6, 480 ,2.84,716000.0,S
37007,NC,20.7,5300,22.6, 1150 ,2.72,2457000.0,S
37009,NC,13.0,3500,22.4, 1100 ,2.78,1659000.0,S
37011,NC,12.2,2140,19.3, 520 ,2.93,1070000.0,S
37013,NC,16.2,7670,20.7, 2050 ,2.94,3853000.0,S
37015,NC,22.1,4400,24.1, 880 ,2.81,2110000.0,S
37017,NC,19.3,6600,24.3, 1780 ,2.98,3359000.0,S
37019,NC,13.2,16160,21.9, 4500 ,3.35,9249000.0,S
37021,NC,12.3,31100,18.4, 8890 ,2.94,15607000.0,S
37023,NC,13.8,12280,22.5, 3950 ,2.62,5481000.0,S
37025,NC,12.0,23650,17.5, 9020 ,2.91,11725000.0,S
37027,NC,13.1,10760,20.3, 3450 ,2.6,4781000.0,S
37029,NC,11.2,1160,18.6, 450 ,3.05,603000.0,S
37031,NC,12.1,8310,19.6, 2460 ,3.36,4770000.0,S
37033,NC,17.5,3990,23.3, 1010 ,2.8,1907000.0,S
37035,NC,12.3,19180,19.6, 6970 ,2.85,9339000.0,S
37037,NC,11.0,7490,18.5, 2610 ,3.35,4278000.0,S
37039,NC,12.8,3520,22.4, 1080 ,2.96,1780000.0,S
37041,NC,18.6,2670,25.8, 780 ,2.93,1334000.0,S
37043,NC,13.1,1410,22.8, 440 ,2.97,714000.0,S
37045,NC,16.5,16040,22.2, 4770 ,2.59,7085000.0,S
37047,NC,18.5,10470,24.4, 3030 ,2.72,4868000.0,S
37049,NC,15.1,15610,21.4, 4950 ,3.13,8325000.0,S
37051,NC,18.8,62510,22.0, 18320 ,2.91,31007000.0,S
37053,NC,10.1,2560,17.2, 960 ,3.56,1555000.0,S
37055,NC,11.4,4030,19.1, 1310 ,3.69,2540000.0,S
37057,NC,13.0,21320,20.2, 7500 ,2.64,9619000.0,S
37059,NC,11.4,4770,19.7, 1790 ,3.02,2461000.0,S
37061,NC,15.8,9390,24.1, 3530 ,2.76,4425000.0,S
37063,NC,16.5,49600,19.1, 12460 ,3.19,26985000.0,S
37065,NC,24.1,13000,26.4, 3300 ,2.75,6099000.0,S
37067,NC,15.5,57080,20.9, 18130 ,2.97,28905000.0,S
37069,NC,14.8,9470,20.1, 2910 ,2.9,4693000.0,S
37071,NC,14.7,31370,21.0, 10360 ,2.76,14756000.0,S
37073,NC,15.0,1740,19.8, 480 ,2.94,874000.0,S
37075,NC,14.3,1230,24.9, 450 ,3.01,632000.0,S
37077,NC,14.6,8530,18.1, 2220 ,2.91,4232000.0,S
37079,NC,17.8,3750,23.6, 1060 ,2.93,1878000.0,S
37081,NC,17.1,88370,20.4, 23850 ,3.01,45350000.0,S
37083,NC,23.8,12440,26.4, 2990 ,2.77,5889000.0,S
37085,NC,15.0,19350,20.7, 7210 ,3.07,10143000.0,S
37087,NC,12.6,7550,22.2, 2440 ,2.98,3835000.0,S
37089,NC,10.6,11840,18.2, 3980 ,2.87,5800000.0,S
37091,NC,22.3,5410,24.6, 1150 ,2.75,2537000.0,S
37093,NC,17.7,9290,22.4, 3340 ,2.84,4508000.0,S
37095,NC,18.2,1000,24.0, 270 ,3.18,542000.0,S
37097,NC,12.2,20670,18.9, 7600 ,3.02,10650000.0,S
37099,NC,14.7,6150,22.8, 1640 ,2.96,3105000.0,S
37101,NC,12.2,22700,19.1, 9320 ,3.16,12223000.0,S
37103,NC,18.6,1820,26.8, 510 ,2.94,914000.0,S
37105,NC,13.5,8100,20.6, 3090 ,2.71,3747000.0,S
37107,NC,19.4,11220,23.3, 3050 ,2.51,4799000.0,S
37109,NC,11.8,9470,19.8, 3470 ,2.7,4369000.0,S
37111,NC,13.5,6090,22.2, 2080 ,2.89,3008000.0,S
37113,NC,12.7,4350,22.9, 1470 ,2.94,2181000.0,S
37115,NC,13.1,2800,21.6, 840 ,3.01,1438000.0,S
37117,NC,19.1,4450,22.2, 1080 ,2.73,2075000.0,S
37119,NC,14.9,153830,17.9, 45040 ,3.27,85853000.0,S
37121,NC,12.1,1840,21.6, 600 ,3.08,966000.0,S
37123,NC,14.5,3990,21.7, 1370 ,2.63,1793000.0,S
37125,NC,12.5,11750,19.4, 3900 ,3.3,6620000.0,S
37127,NC,17.9,16830,20.8, 4430 ,2.66,7640000.0,S
37129,NC,15.3,33660,20.1, 8510 ,3.19,18322000.0,S
37131,NC,22.9,4680,26.2, 980 ,3.1,2472000.0,S
37133,NC,14.6,28160,20.3, 9570 ,2.88,13851000.0,S
37135,NC,12.7,18030,15.5, 4420 ,3.97,12200000.0,S
37137,NC,14.4,1840,22.7, 470 ,3.15,989000.0,S
37139,NC,18.5,7310,22.6, 1980 ,2.93,3654000.0,S
37141,NC,13.2,7620,19.1, 2470 ,3.45,4480000.0,S
37143,NC,16.7,2250,23.8, 630 ,2.93,1124000.0,S
37145,NC,16.2,6350,22.2, 1890 ,2.83,3066000.0,S
37147,NC,20.1,35400,21.7, 8380 ,2.82,17018000.0,S
37149,NC,11.2,2290,19.1, 670 ,3.26,1272000.0,S
37151,NC,12.4,17720,20.9, 6950 ,2.74,8271000.0,S
37153,NC,19.8,9010,26.3, 2790 ,2.46,3777000.0,S
37155,NC,19.8,26570,27.2, 9350 ,2.51,11358000.0,S
37157,NC,15.7,14390,22.1, 4210 ,2.82,6932000.0,S
37159,NC,14.3,19840,21.2, 6680 ,2.62,8859000.0,S
37161,NC,15.6,10400,23.6, 3310 ,2.55,4523000.0,S
37163,NC,15.9,10090,22.9, 3610 ,2.71,4669000.0,S
37165,NC,23.3,8250,28.3, 2340 ,2.74,3853000.0,S
37167,NC,13.5,8210,21.0, 2780 ,2.74,3836000.0,S
37169,NC,12.1,5570,20.4, 1870 ,3.02,2872000.0,S
37171,NC,12.4,8970,20.7, 3290 ,2.86,4378000.0,S
37173,NC,14.2,2020,24.9, 790 ,3.02,1041000.0,S
37175,NC,12.6,4200,23.2, 1260 ,3.25,2326000.0,S
37177,NC,20.4,830,29.3, 170 ,3.29,466000.0,S
37179,NC,9.5,21200,16.5, 10290 ,3.08,11156000.0,S
37181,NC,21.6,9610,24.3, 2590 ,2.74,4488000.0,S
37183,NC,12.1,124130,16.4, 41320 ,3.26,69091000.0,S
37185,NC,21.2,4290,24.3, 910 ,2.96,2166000.0,S
37187,NC,22.2,2740,28.2, 730 ,2.84,1329000.0,S
37189,NC,16.8,8980,20.4, 1420 ,3.64,5584000.0,S
37191,NC,17.6,21900,23.5, 6980 ,2.73,10210000.0,S
37193,NC,13.8,9450,22.6, 3270 ,2.91,4694000.0,S
37195,NC,19.7,15990,25.2, 4850 ,2.59,7067000.0,S
37197,NC,11.7,4430,21.2, 1750 ,3.05,2308000.0,S
37199,NC,13.5,2370,21.6, 720 ,2.97,1202000.0,S
38001,ND,6.4,150,9.3, 40 ,3.33,85000.0,M
38003,ND,6.9,760,10.3, 220 ,3.18,412000.0,M
38005,ND,13.7,940,22.4, 530 ,3.09,496000.0,M
38007,ND,5.3,50,8.9, 20 ,3.49,30000.0,M
38009,ND,6.0,400,9.6, 130 ,3.25,222000.0,M
38011,ND,4.6,150,6.9, 50 ,3.37,86000.0,M
38013,ND,5.4,120,9.2, 60 ,3.38,69000.0,M
38015,ND,6.0,5540,8.8, 1870 ,3.27,3089000.0,M
38017,ND,8.5,14420,9.2, 3470 ,3.18,7828000.0,M
38019,ND,5.1,190,10.0, 80 ,3.14,102000.0,M
38021,ND,5.0,250,6.7, 70 ,3.06,130000.0,M
38023,ND,6.4,150,8.2, 40 ,3.52,90000.0,M
38025,ND,5.4,230,8.6, 80 ,3.49,137000.0,M
38027,ND,8.3,190,13.4, 70 ,3.14,102000.0,M
38029,ND,6.9,240,8.9, 60 ,3.26,134000.0,M
38031,ND,5.3,180,8.7, 60 ,3.14,96000.0,M
38033,ND,6.9,130,11.0, 50 ,3.49,77000.0,M
38035,ND,10.1,7050,10.5, 1510 ,3.11,3740000.0,M
38037,ND,6.4,150,9.9, 50 ,3.29,84000.0,M
38039,ND,6.6,150,10.2, 50 ,3.16,81000.0,M
38041,ND,4.8,120,9.9, 50 ,3.36,69000.0,M
38043,ND,5.2,130,9.6, 50 ,3.25,72000.0,M
38045,ND,5.8,240,10.4, 90 ,3.17,130000.0,M
38047,ND,4.6,90,7.3, 30 ,3.25,50000.0,M
38049,ND,5.4,320,10.0, 140 ,3.26,178000.0,M
38051,ND,6.0,160,8.9, 40 ,3.13,86000.0,M
38053,ND,6.6,770,11.2, 380 ,3.48,458000.0,M
38055,ND,5.3,510,10.1, 200 ,3.28,285000.0,M
38057,ND,4.9,420,9.3, 180 ,3.29,236000.0,M
38059,ND,5.7,1730,8.9, 590 ,3.24,957000.0,M
38061,ND,5.6,560,10.2, 260 ,3.41,326000.0,M
38063,ND,5.9,180,10.3, 60 ,3.1,95000.0,M
38065,ND,3.6,70,8.0, 30 ,3.27,39000.0,M
38067,ND,5.3,370,9.2, 130 ,3.12,197000.0,M
38069,ND,9.0,380,14.8, 130 ,3.22,209000.0,M
38071,ND,7.9,910,10.8, 290 ,3.1,481000.0,M
38073,ND,5.4,290,7.8, 100 ,3.18,157000.0,M
38075,ND,3.7,90,7.1, 40 ,3.27,50000.0,M
38077,ND,6.1,990,9.2, 320 ,3.09,523000.0,M
38079,ND,16.8,2460,26.2, 1300 ,3.07,1290000.0,M
38081,ND,4.2,160,7.0, 50 ,3.16,86000.0,M
38083,ND,8.4,120,15.2, 30 ,3.27,67000.0,M
38085,ND,16.0,710,21.5, 360 ,3.25,394000.0,M
38087,ND,5.3,40,6.4, 10 ,3.38,23000.0,M
38089,ND,5.6,1700,7.8, 590 ,3.36,975000.0,M
38091,ND,2.9,60,7.2, 30 ,3.16,32000.0,M
38093,ND,7.1,1500,11.5, 490 ,3.17,812000.0,M
38095,ND,6.4,140,11.0, 60 ,3.09,74000.0,M
