fips,retail_soda_sales_14_tax_rate,vending_soda_sales_14_tax_rate,retail_chips_pretzels_14_tax_rate,vending_chips_pretzels_14_tax_rate,general_food_tax_rate
35003,0.0,5.125,0.0,5.125,0.0
35005,0.0,5.125,0.0,5.125,0.0
35006,0.0,5.125,0.0,5.125,0.0
35007,0.0,5.125,0.0,5.125,0.0
35009,0.0,5.125,0.0,5.125,0.0
35011,0.0,5.125,0.0,5.125,0.0
35013,0.0,5.125,0.0,5.125,0.0
35015,0.0,5.125,0.0,5.125,0.0
35017,0.0,5.125,0.0,5.125,0.0
35019,0.0,5.125,0.0,5.125,0.0
35021,0.0,5.125,0.0,5.125,0.0
35023,0.0,5.125,0.0,5.125,0.0
35025,0.0,5.125,0.0,5.125,0.0
35027,0.0,5.125,0.0,5.125,0.0
35028,0.0,5.125,0.0,5.125,0.0
35029,0.0,5.125,0.0,5.125,0.0
35031,0.0,5.125,0.0,5.125,0.0
35033,0.0,5.125,0.0,5.125,0.0
35035,0.0,5.125,0.0,5.125,0.0
35037,0.0,5.125,0.0,5.125,0.0
35039,0.0,5.125,0.0,5.125,0.0
35041,0.0,5.125,0.0,5.125,0.0
35043,0.0,5.125,0.0,5.125,0.0
35045,0.0,5.125,0.0,5.125,0.0
35047,0.0,5.125,0.0,5.125,0.0
35049,0.0,5.125,0.0,5.125,0.0
35051,0.0,5.125,0.0,5.125,0.0
35053,0.0,5.125,0.0,5.125,0.0
35055,0.0,5.125,0.0,5.125,0.0
35057,0.0,5.125,0.0,5.125,0.0
35059,0.0,5.125,0.0,5.125,0.0
35061,0.0,5.125,0.0,5.125,0.0
36001,4.0,4.0,0.0,4.0,0.0
36003,4.0,4.0,0.0,4.0,0.0
36005,4.0,4.0,0.0,4.0,0.0
36007,4.0,4.0,0.0,4.0,0.0
36009,4.0,4.0,0.0,4.0,0.0
36011,4.0,4.0,0.0,4.0,0.0
36013,4.0,4.0,0.0,4.0,0.0
36015,4.0,4.0,0.0,4.0,0.0
36017,4.0,4.0,0.0,4.0,0.0
36019,4.0,4.0,0.0,4.0,0.0
36021,4.0,4.0,0.0,4.0,0.0
36023,4.0,4.0,0.0,4.0,0.0
36025,4.0,4.0,0.0,4.0,0.0
36027,4.0,4.0,0.0,4.0,0.0
36029,4.0,4.0,0.0,4.0,0.0
36031,4.0,4.0,0.0,4.0,0.0
36033,4.0,4.0,0.0,4.0,0.0
36035,4.0,4.0,0.0,4.0,0.0
36037,4.0,4.0,0.0,4.0,0.0
36039,4.0,4.0,0.0,4.0,0.0
36041,4.0,4.0,0.0,4.0,0.0
36043,4.0,4.0,0.0,4.0,0.0
36045,4.0,4.0,0.0,4.0,0.0
36047,4.0,4.0,0.0,4.0,0.0
36049,4.0,4.0,0.0,4.0,0.0
36051,4.0,4.0,0.0,4.0,0.0
36053,4.0,4.0,0.0,4.0,0.0
36055,4.0,4.0,0.0,4.0,0.0
36057,4.0,4.0,0.0,4.0,0.0
36059,4.0,4.0,0.0,4.0,0.0
36061,4.0,4.0,0.0,4.0,0.0
36063,4.0,4.0,0.0,4.0,0.0
36065,4.0,4.0,0.0,4.0,0.0
36067,4.0,4.0,0.0,4.0,0.0
36069,4.0,4.0,0.0,4.0,0.0
36071,4.0,4.0,0.0,4.0,0.0
36073,4.0,4.0,0.0,4.0,0.0
36075,4.0,4.0,0.0,4.0,0.0
36077,4.0,4.0,0.0,4.0,0.0
36079,4.0,4.0,0.0,4.0,0.0
36081,4.0,4.0,0.0,4.0,0.0
36083,4.0,4.0,0.0,4.0,0.0
36085,4.0,4.0,0.0,4.0,0.0
36087,4.0,4.0,0.0,4.0,0.0
36089,4.0,4.0,0.0,4.0,0.0
36091,4.0,4.0,0.0,4.0,0.0
36093,4.0,4.0,0.0,4.0,0.0
36095,4.0,4.0,0.0,4.0,0.0
36097,4.0,4.0,0.0,4.0,0.0
36099,4.0,4.0,0.0,4.0,0.0
36101,4.0,4.0,0.0,4.0,0.0
36103,4.0,4.0,0.0,4.0,0.0
36105,4.0,4.0,0.0,4.0,0.0
36107,4.0,4.0,0.0,4.0,0.0
36109,4.0,4.0,0.0,4.0,0.0
36111,4.0,4.0,0.0,4.0,0.0
36113,4.0,4.0,0.0,4.0,0.0
36115,4.0,4.0,0.0,4.0,0.0
36117,4.0,4.0,0.0,4.0,0.0
36119,4.0,4.0,0.0,4.0,0.0
36121,4.0,4.0,0.0,4.0,0.0
36123,4.0,4.0,0.0,4.0,0.0
37001,4.75,4.75,0.0,4.75,0.0
37003,4.75,4.75,0.0,4.75,0.0
37005,4.75,4.75,0.0,4.75,0.0
37007,4.75,4.75,0.0,4.75,0.0
37009,4.75,4.75,0.0,4.75,0.0
37011,4.75,4.75,0.0,4.75,0.0
37013,4.75,4.75,0.0,4.75,0.0
37015,4.75,4.75,0.0,4.75,0.0
37017,4.75,4.75,0.0,4.75,0.0
37019,4.75,4.75,0.0,4.75,0.0
37021,4.75,4.75,0.0,4.75,0.0
37023,4.75,4.75,0.0,4.75,0.0
37025,4.75,4.75,0.0,4.75,0.0
37027,4.75,4.75,0.0,4.75,0.0
37029,4.75,4.75,0.0,4.75,0.0
37031,4.75,4.75,0.0,4.75,0.0
37033,4.75,4.75,0.0,4.75,0.0
37035,4.75,4.75,0.0,4.75,0.0
37037,4.75,4.75,0.0,4.75,0.0
37039,4.75,4.75,0.0,4.75,0.0
37041,4.75,4.75,0.0,4.75,0.0
37043,4.75,4.75,0.0,4.75,0.0
37045,4.75,4.75,0.0,4.75,0.0
37047,4.75,4.75,0.0,4.75,0.0
37049,4.75,4.75,0.0,4.75,0.0
37051,4.75,4.75,0.0,4.75,0.0
37053,4.75,4.75,0.0,4.75,0.0
37055,4.75,4.75,0.0,4.75,0.0
37057,4.75,4.75,0.0,4.75,0.0
37059,4.75,4.75,0.0,4.75,0.0
37061,4.75,4.75,0.0,4.75,0.0
37063,4.75,4.75,0.0,4.75,0.0
37065,4.75,4.75,0.0,4.75,0.0
37067,4.75,4.75,0.0,4.75,0.0
37069,4.75,4.75,0.0,4.75,0.0
37071,4.75,4.75,0.0,4.75,0.0
37073,4.75,4.75,0.0,4.75,0.0
37075,4.75,4.75,0.0,4.75,0.0
37077,4.75,4.75,0.0,4.75,0.0
37079,4.75,4.75,0.0,4.75,0.0
37081,4.75,4.75,0.0,4.75,0.0
37083,4.75,4.75,0.0,4.75,0.0
37085,4.75,4.75,0.0,4.75,0.0
37087,4.75,4.75,0.0,4.75,0.0
37089,4.75,4.75,0.0,4.75,0.0
37091,4.75,4.75,0.0,4.75,0.0
37093,4.75,4.75,0.0,4.75,0.0
37095,4.75,4.75,0.0,4.75,0.0
37097,4.75,4.75,0.0,4.75,0.0
37099,4.75,4.75,0.0,4.75,0.0
37101,4.75,4.75,0.0,4.75,0.0
37103,4.75,4.75,0.0,4.75,0.0
37105,4.75,4.75,0.0,4.75,0.0
37107,4.75,4.75,0.0,4.75,0.0
37109,4.75,4.75,0.0,4.75,0.0
37111,4.75,4.75,0.0,4.75,0.0
37113,4.75,4.75,0.0,4.75,0.0
37115,4.75,4.75,0.0,4.75,0.0
37117,4.75,4.75,0.0,4.75,0.0
37119,4.75,4.75,0.0,4.75,0.0
37121,4.75,4.75,0.0,4.75,0.0
37123,4.75,4.75,0.0,4.75,0.0
37125,4.75,4.75,0.0,4.75,0.0
37127,4.75,4.75,0.0,4.75,0.0
37129,4.75,4.75,0.0,4.75,0.0
37131,4.75,4.75,0.0,4.75,0.0
37133,4.75,4.75,0.0,4.75,0.0
37135,4.75,4.75,0.0,4.75,0.0
37137,4.75,4.75,0.0,4.75,0.0
37139,4.75,4.75,0.0,4.75,0.0
37141,4.75,4.75,0.0,4.75,0.0
37143,4.75,4.75,0.0,4.75,0.0
37145,4.75,4.75,0.0,4.75,0.0
37147,4.75,4.75,0.0,4.75,0.0
37149,4.75,4.75,0.0,4.75,0.0
37151,4.75,4.75,0.0,4.75,0.0
37153,4.75,4.75,0.0,4.75,0.0
37155,4.75,4.75,0.0,4.75,0.0
37157,4.75,4.75,0.0,4.75,0.0
37159,4.75,4.75,0.0,4.75,0.0
37161,4.75,4.75,0.0,4.75,0.0
37163,4.75,4.75,0.0,4.75,0.0
37165,4.75,4.75,0.0,4.75,0.0
37167,4.75,4.75,0.0,4.75,0.0
37169,4.75,4.75,0.0,4.75,0.0
37171,4.75,4.75,0.0,4.75,0.0
37173,4.75,4.75,0.0,4.75,0.0
37175,4.75,4.75,0.0,4.75,0.0
37177,4.75,4.75,0.0,4.75,0.0
37179,4.75,4.75,0.0,4.75,0.0
37181,4.75,4.75,0.0,4.75,0.0
37183,4.75,4.75,0.0,4.75,0.0
37185,4.75,4.75,0.0,4.75,0.0
37187,4.75,4.75,0.0,4.75,0.0
37189,4.75,4.75,0.0,4.75,0.0
37191,4.75,4.75,0.0,4.75,0.0
37193,4.75,4.75,0.0,4.75,0.0
37195,4.75,4.75,0.0,4.75,0.0
37197,4.75,4.75,0.0,4.75,0.0
37199,4.75,4.75,0.0,4.75,0.0
38001,5.0,5.0,0.0,0.0,0.0
38003,5.0,5.0,0.0,0.0,0.0
38005,5.0,5.0,0.0,0.0,0.0
38007,5.0,5.0,0.0,0.0,0.0
38009,5.0,5.0,0.0,0.0,0.0
38011,5.0,5.0,0.0,0.0,0.0
38013,5.0,5.0,0.0,0.0,0.0
38015,5.0,5.0,0.0,0.0,0.0
38017,5.0,5.0,0.0,0.0,0.0
38019,5.0,5.0,0.0,0.0,0.0
38021,5.0,5.0,0.0,0.0,0.0
38023,5.0,5.0,0.0,0.0,0.0
38025,5.0,5.0,0.0,0.0,0.0
38027,5.0,5.0,0.0,0.0,0.0
38029,5.0,5.0,0.0,0.0,0.0
38031,5.0,5.0,0.0,0.0,0.0
38033,5.0,5.0,0.0,0.0,0.0
38035,5.0,5.0,0.0,0.0,0.0
38037,5.0,5.0,0.0,0.0,0.0
38039,5.0,5.0,0.0,0.0,0.0
38041,5.0,5.0,0.0,0.0,0.0
38043,5.0,5.0,0.0,0.0,0.0
38045,5.0,5.0,0.0,0.0,0.0
38047,5.0,5.0,0.0,0.0,0.0
38049,5.0,5.0,0.0,0.0,0.0
38051,5.0,5.0,0.0,0.0,0.0
38053,5.0,5.0,0.0,0.0,0.0
38055,5.0,5.0,0.0,0.0,0.0
38057,5.0,5.0,0.0,0.0,0.0
38059,5.0,5.0,0.0,0.0,0.0
38061,5.0,5.0,0.0,0.0,0.0
38063,5.0,5.0,0.0,0.0,0.0
38065,5.0,5.0,0.0,0.0,0.0
38067,5.0,5.0,0.0,0.0,0.0
38069,5.0,5.0,0.0,0.0,0.0
38071,5.0,5.0,0.0,0.0,0.0
38073,5.0,5.0,0.0,0.0,0.0
38075,5.0,5.0,0.0,0.0,0.0
38077,5.0,5.0,0.0,0.0,0.0
38079,5.0,5.0,0.0,0.0,0.0
38081,5.0,5.0,0.0,0.0,0.0
38083,5.0,5.0,0.0,0.0,0.0
38085,5.0,5.0,0.0,0.0,0.0
38087,5.0,5.0,0.0,0.0,0.0
38089,5.0,5.0,0.0,0.0,0.0
38091,5.0,5.0,0.0,0.0,0.0
38093,5.0,5.0,0.0,0.0,0.0
38095,5.0,5.0,0.0,0.0,0.0
38097,5.0,5.0,0.0,0.0,0.0
38099,5.0,5.0,0.0,0.0,0.0
38101,5.0,5.0,0.0,0.0,0.0
38103,5.0,5.0,0.0,0.0,0.0
38105,5.0,5.0,0.0,0.0,0.0
39001,5.75,5.75,0.0,0.0,0.0
39003,5.75,5.75,0.0,0.0,0.0
39005,5.75,5.75,0.0,0.0,0.0
39007,5.75,5.75,0.0,0.0,0.0
39009,5.75,5.75,0.0,0.0,0.0
39011,5.75,5.75,0.0,0.0,0.0
39013,5.75,5.75,0.0,0.0,0.0
39015,5.75,5.75,0.0,0.0,0.0
39017,5.75,5.75,0.0,0.0,0.0
39019,5.75,5.75,0.0,0.0,0.0
39021,5.75,5.75,0.0,0.0,0.0
39023,5.75,5.75,0.0,0.0,0.0
39025,5.75,5.75,0.0,0.0,0.0
39027,5.75,5.75,0.0,0.0,0.0
39029,5.75,5.75,0.0,0.0,0.0
39031,5.75,5.75,0.0,0.0,0.0
39033,5.75,5.75,0.0,0.0,0.0
39035,5.75,5.75,0.0,0.0,0.0
39037,5.75,5.75,0.0,0.0,0.0
39039,5.75,5.75,0.0,0.0,0.0
39041,5.75,5.75,0.0,0.0,0.0
39043,5.75,5.75,0.0,0.0,0.0
39045,5.75,5.75,0.0,0.0,0.0
39047,5.75,5.75,0.0,0.0,0.0
39049,5.75,5.75,0.0,0.0,0.0
39051,5.75,5.75,0.0,0.0,0.0
39053,5.75,5.75,0.0,0.0,0.0
39055,5.75,5.75,0.0,0.0,0.0
39057,5.75,5.75,0.0,0.0,0.0
39059,5.75,5.75,0.0,0.0,0.0
39061,5.75,5.75,0.0,0.0,0.0
39063,5.75,5.75,0.0,0.0,0.0
39065,5.75,5.75,0.0,0.0,0.0
39067,5.75,5.75,0.0,0.0,0.0
39069,5.75,5.75,0.0,0.0,0.0
39071,5.75,5.75,0.0,0.0,0.0
39073,5.75,5.75,0.0,0.0,0.0
39075,5.75,5.75,0.0,0.0,0.0
39077,5.75,5.75,0.0,0.0,0.0
39079,5.75,5.75,0.0,0.0,0.0
39081,5.75,5.75,0.0,0.0,0.0
39083,5.75,5.75,0.0,0.0,0.0
39085,5.75,5.75,0.0,0.0,0.0
39087,5.75,5.75,0.0,0.0,0.0
39089,5.75,5.75,0.0,0.0,0.0
39091,5.75,5.75,0.0,0.0,0.0
39093,5.75,5.75,0.0,0.0,0.0
39095,5.75,5.75,0.0,0.0,0.0
39097,5.75,5.75,0.0,0.0,0.0
39099,5.75,5.75,0.0,0.0,0.0
39101,5.75,5.75,0.0,0.0,0.0
39103,5.75,5.75,0.0,0.0,0.0
39105,5.75,5.75,0.0,0.0,0.0
39107,5.75,5.75,0.0,0.0,0.0
39109,5.75,5.75,0.0,0.0,0.0
39111,5.75,5.75,0.0,0.0,0.0
39113,5.75,5.75,0.0,0.0,0.0
39115,5.75,5.75,0.0,0.0,0.0
39117,5.75,5.75,0.0,0.0,0.0
39119,5.75,5.75,0.0,0.0,0.0
39121,5.75,5.75,0.0,0.0,0.0
39123,5.75,5.75,0.0,0.0,0.0
39125,5.75,5.75,0.0,0.0,0.0
39127,5.75,5.75,0.0,0.0,0.0
39129,5.75,5.75,0.0,0.0,0.0
39131,5.75,5.75,0.0,0.0,0.0
39133,5.75,5.75,0.0,0.0,0.0
39135,5.75,5.75,0.0,0.0,0.0
39137,5.75,5.75,0.0,0.0,0.0
39139,5.75,5.75,0.0,0.0,0.0
39141,5.75,5.75,0.0,0.0,0.0
39143,5.75,5.75,0.0,0.0,0.0
39145,5.75,5.75,0.0,0.0,0.0
39147,5.75,5.75,0.0,0.0,0.0
39149,5.75,5.75,0.0,0.0,0.0
39151,5.75,5.75,0.0,0.0,0.0
39153,5.75,5.75,0.0,0.0,0.0
39155,5.75,5.75,0.0,0.0,0.0
39157,5.75,5.75,0.0,0.0,0.0
39159,5.75,5.75,0.0,0.0,0.0
39161,5.75,5.75,0.0,0.0,0.0
39163,5.75,5.75,0.0,0.0,0.0
39165,5.75,5.75,0.0,0.0,0.0
39167,5.75,5.75,0.0,0.0,0.0
39169,5.75,5.75,0.0,0.0,0.0
39171,5.75,5.75,0.0,0.0,0.0
39173,5.75,5.75,0.0,0.0,0.0
39175,5.75,5.75,0.0,0.0,0.0
40001,4.5,4.5,4.5,4.5,4.5
40003,4.5,4.5,4.5,4.5,4.5
40005,4.5,4.5,4.5,4.5,4.5
40007,4.5,4.5,4.5,4.5,4.5
40009,4.5,4.5,4.5,4.5,4.5
40011,4.5,4.5,4.5,4.5,4.5
40013,4.5,4.5,4.5,4.5,4.5
40015,4.5,4.5,4.5,4.5,4.5
40017,4.5,4.5,4.5,4.5,4.5
40019,4.5,4.5,4.5,4.5,4.5
40021,4.5,4.5,4.5,4.5,4.5
40023,4.5,4.5,4.5,4.5,4.5
40025,4.5,4.5,4.5,4.5,4.5
40027,4.5,4.5,4.5,4.5,4.5
40029,4.5,4.5,4.5,4.5,4.5
40031,4.5,4.5,4.5,4.5,4.5
40033,4.5,4.5,4.5,4.5,4.5
40035,4.5,4.5,4.5,4.5,4.5
40037,4.5,4.5,4.5,4.5,4.5
40039,4.5,4.5,4.5,4.5,4.5
40041,4.5,4.5,4.5,4.5,4.5
40043,4.5,4.5,4.5,4.5,4.5
40045,4.5,4.5,4.5,4.5,4.5
40047,4.5,4.5,4.5,4.5,4.5
40049,4.5,4.5,4.5,4.5,4.5
40051,4.5,4.5,4.5,4.5,4.5
40053,4.5,4.5,4.5,4.5,4.5
40055,4.5,4.5,4.5,4.5,4.5
40057,4.5,4.5,4.5,4.5,4.5
40059,4.5,4.5,4.5,4.5,4.5
40061,4.5,4.5,4.5,4.5,4.5
40063,4.5,4.5,4.5,4.5,4.5
40065,4.5,4.5,4.5,4.5,4.5
40067,4.5,4.5,4.5,4.5,4.5
40069,4.5,4.5,4.5,4.5,4.5
40071,4.5,4.5,4.5,4.5,4.5
40073,4.5,4.5,4.5,4.5,4.5
40075,4.5,4.5,4.5,4.5,4.5
40077,4.5,4.5,4.5,4.5,4.5
40079,4.5,4.5,4.5,4.5,4.5
40081,4.5,4.5,4.5,4.5,4.5
40083,4.5,4.5,4.5,4.5,4.5
40085,4.5,4.5,4.5,4.5,4.5
40087,4.5,4.5,4.5,4.5,4.5
40089,4.5,4.5,4.5,4.5,4.5
40091,4.5,4.5,4.5,4.5,4.5
40093,4.5,4.5,4.5,4.5,4.5
40095,4.5,4.5,4.5,4.5,4.5
40097,4.5,4.5,4.5,4.5,4.5
40099,4.5,4.5,4.5,4.5,4.5
40101,4.5,4.5,4.5,4.5,4.5
40103,4.5,4.5,4.5,4.5,4.5
40105,4.5,4.5,4.5,4.5,4.5
40107,4.5,4.5,4.5,4.5,4.5
40109,4.5,4.5,4.5,4.5,4.5
40111,4.5,4.5,4.5,4.5,4.5
40113,4.5,4.5,4.5,4.5,4.5
40115,4.5,4.5,4.5,4.5,4.5
40117,4.5,4.5,4.5,4.5,4.5
40119,4.5,4.5,4.5,4.5,4.5
40121,4.5,4.5,4.5,4.5,4.5
40123,4.5,4.5,4.5,4.5,4.5
40125,4.5,4.5,4.5,4.5,4.5
40127,4.5,4.5,4.5,4.5,4.5
40129,4.5,4.5,4.5,4.5,4.5
40131,4.5,4.5,4.5,4.5,4.5
40133,4.5,4.5,4.5,4.5,4.5
40135,4.5,4.5,4.5,4.5,4.5
40137,4.5,4.5,4.5,4.5,4.5
40139,4.5,4.5,4.5,4.5,4.5
40141,4.5,4.5,4.5,4.5,4.5
40143,4.5,4.5,4.5,4.5,4.5
40145,4.5,4.5,4.5,4.5,4.5
40147,4.5,4.5,4.5,4.5,4.5
40149,4.5,4.5,4.5,4.5,4.5
40151,4.5,4.5,4.5,4.5,4.5
40153,4.5,4.5,4.5,4.5,4.5
41001,0.0,0.0,0.0,0.0,0.0
41003,0.0,0.0,0.0,0.0,0.0
41005,0.0,0.0,0.0,0.0,0.0
41007,0.0,0.0,0.0,0.0,0.0
41009,0.0,0.0,0.0,0.0,0.0
41011,0.0,0.0,0.0,0.0,0.0
41013,0.0,0.0,0.0,0.0,0.0
41015,0.0,0.0,0.0,0.0,0.0
41017,0.0,0.0,0.0,0.0,0.0
41019,0.0,0.0,0.0,0.0,0.0
41021,0.0,0.0,0.0,0.0,0.0
41023,0.0,0.0,0.0,0.0,0.0
41025,0.0,0.0,0.0,0.0,0.0
41027,0.0,0.0,0.0,0.0,0.0
41029,0.0,0.0,0.0,0.0,0.0
41031,0.0,0.0,0.0,0.0,0.0
41033,0.0,0.0,0.0,0.0,0.0
41035,0.0,0.0,0.0,0.0,0.0
41037,0.0,0.0,0.0,0.0,0.0
41039,0.0,0.0,0.0,0.0,0.0
41041,0.0,0.0,0.0,0.0,0.0
41043,0.0,0.0,0.0,0.0,0.0
41045,0.0,0.0,0.0,0.0,0.0
41047,0.0,0.0,0.0,0.0,0.0
41049,0.0,0.0,0.0,0.0,0.0
41051,0.0,0.0,0.0,0.0,0.0
41053,0.0,0.0,0.0,0.0,0.0
41055,0.0,0.0,0.0,0.0,0.0
41057,0.0,0.0,0.0,0.0,0.0
41059,0.0,0.0,0.0,0.0,0.0
41061,0.0,0.0,0.0,0.0,0.0
41063,0.0,0.0,0.0,0.0,0.0
41065,0.0,0.0,0.0,0.0,0.0
41067,0.0,0.0,0.0,0.0,0.0
41069,0.0,0.0,0.0,0.0,0.0
41071,0.0,0.0,0.0,0.0,0.0
42001,6.0,6.0,0.0,0.0,0.0
42003,6.0,6.0,0.0,0.0,0.0
42005,6.0,6.0,0.0,0.0,0.0
42007,6.0,6.0,0.0,0.0,0.0
42009,6.0,6.0,0.0,0.0,0.0
42011,6.0,6.0,0.0,0.0,0.0
42013,6.0,6.0,0.0,0.0,0.0
42015,6.0,6.0,0.0,0.0,0.0
42017,6.0,6.0,0.0,0.0,0.0
42019,6.0,6.0,0.0,0.0,0.0
42021,6.0,6.0,0.0,0.0,0.0
42023,6.0,6.0,0.0,0.0,0.0
42025,6.0,6.0,0.0,0.0,0.0
42027,6.0,6.0,0.0,0.0,0.0
42029,6.0,6.0,0.0,0.0,0.0
42031,6.0,6.0,0.0,0.0,0.0
42033,6.0,6.0,0.0,0.0,0.0
42035,6.0,6.0,0.0,0.0,0.0
42037,6.0,6.0,0.0,0.0,0.0
42039,6.0,6.0,0.0,0.0,0.0
42041,6.0,6.0,0.0,0.0,0.0
42043,6.0,6.0,0.0,0.0,0.0
42045,6.0,6.0,0.0,0.0,0.0
42047,6.0,6.0,0.0,0.0,0.0
42049,6.0,6.0,0.0,0.0,0.0
42051,6.0,6.0,0.0,0.0,0.0
42053,6.0,6.0,0.0,0.0,0.0
42055,6.0,6.0,0.0,0.0,0.0
42057,6.0,6.0,0.0,0.0,0.0
42059,6.0,6.0,0.0,0.0,0.0
42061,6.0,6.0,0.0,0.0,0.0
42063,6.0,6.0,0.0,0.0,0.0
42065,6.0,6.0,0.0,0.0,0.0
42067,6.0,6.0,0.0,0.0,0.0
42069,6.0,6.0,0.0,0.0,0.0
42071,6.0,6.0,0.0,0.0,0.0
42073,6.0,6.0,0.0,0.0,0.0
42075,6.0,6.0,0.0,0.0,0.0
42077,6.0,6.0,0.0,0.0,0.0
42079,6.0,6.0,0.0,0.0,0.0
42081,6.0,6.0,0.0,0.0,0.0
42083,6.0,6.0,0.0,0.0,0.0
42085,6.0,6.0,0.0,0.0,0.0
42087,6.0,6.0,0.0,0.0,0.0
42089,6.0,6.0,0.0,0.0,0.0
42091,6.0,6.0,0.0,0.0,0.0
42093,6.0,6.0,0.0,0.0,0.0
42095,6.0,6.0,0.0,0.0,0.0
42097,6.0,6.0,0.0,0.0,0.0
42099,6.0,6.0,0.0,0.0,0.0
42101,6.0,6.0,0.0,0.0,0.0
42103,6.0,6.0,0.0,0.0,0.0
42105,6.0,6.0,0.0,0.0,0.0
42107,6.0,6.0,0.0,0.0,0.0
42109,6.0,6.0,0.0,0.0,0.0
42111,6.0,6.0,0.0,0.0,0.0
42113,6.0,6.0,0.0,0.0,0.0
42115,6.0,6.0,0.0,0.0,0.0
42117,6.0,6.0,0.0,0.0,0.0
42119,6.0,6.0,0.0,0.0,0.0
42121,6.0,6.0,0.0,0.0,0.0
42123,6.0,6.0,0.0,0.0,0.0
42125,6.0,6.0,0.0,0.0,0.0
42127,6.0,6.0,0.0,0.0,0.0
42129,6.0,6.0,0.0,0.0,0.0
42131,6.0,6.0,0.0,0.0,0.0
42133,6.0,6.0,0.0,0.0,0.0
44001,7.0,7.0,0.0,0.0,0.0
44003,7.0,7.0,0.0,0.0,0.0
44005,7.0,7.0,0.0,0.0,0.0
44007,7.0,7.0,0.0,0.0,0.0
44009,7.0,7.0,0.0,0.0,0.0
45001,0.0,6.0,0.0,6.0,0.0
45003,0.0,6.0,0.0,6.0,0.0
45005,0.0,6.0,0.0,6.0,0.0
45007,0.0,6.0,0.0,6.0,0.0
45009,0.0,6.0,0.0,6.0,0.0
45011,0.0,6.0,0.0,6.0,0.0
45013,0.0,6.0,0.0,6.0,0.0
45015,0.0,6.0,0.0,6.0,0.0
45017,0.0,6.0,0.0,6.0,0.0
45019,0.0,6.0,0.0,6.0,0.0
45021,0.0,6.0,0.0,6.0,0.0
45023,0.0,6.0,0.0,6.0,0.0
45025,0.0,6.0,0.0,6.0,0.0
45027,0.0,6.0,0.0,6.0,0.0
45029,0.0,6.0,0.0,6.0,0.0
45031,0.0,6.0,0.0,6.0,0.0
45033,0.0,6.0,0.0,6.0,0.0
45035,0.0,6.0,0.0,6.0,0.0
45037,0.0,6.0,0.0,6.0,0.0
45039,0.0,6.0,0.0,6.0,0.0
45041,0.0,6.0,0.0,6.0,0.0
45043,0.0,6.0,0.0,6.0,0.0
45045,0.0,6.0,0.0,6.0,0.0
45047,0.0,6.0,0.0,6.0,0.0
45049,0.0,6.0,0.0,6.0,0.0
45051,0.0,6.0,0.0,6.0,0.0
45053,0.0,6.0,0.0,6.0,0.0
45055,0.0,6.0,0.0,6.0,0.0
45057,0.0,6.0,0.0,6.0,0.0
45059,0.0,6.0,0.0,6.0,0.0
45061,0.0,6.0,0.0,6.0,0.0
45063,0.0,6.0,0.0,6.0,0.0
45065,0.0,6.0,0.0,6.0,0.0
45067,0.0,6.0,0.0,6.0,0.0
45069,0.0,6.0,0.0,6.0,0.0
45071,0.0,6.0,0.0,6.0,0.0
45073,0.0,6.0,0.0,6.0,0.0
45075,0.0,6.0,0.0,6.0,0.0
45077,0.0,6.0,0.0,6.0,0.0
45079,0.0,6.0,0.0,6.0,0.0
45081,0.0,6.0,0.0,6.0,0.0
45083,0.0,6.0,0.0,6.0,0.0
45085,0.0,6.0,0.0,6.0,0.0
45087,0.0,6.0,0.0,6.0,0.0
45089,0.0,6.0,0.0,6.0,0.0
45091,0.0,6.0,0.0,6.0,0.0
46003,4.0,4.0,4.0,4.0,4.0
46005,4.0,4.0,4.0,4.0,4.0
46007,4.0,4.0,4.0,4.0,4.0
46009,4.0,4.0,4.0,4.0,4.0
46011,4.0,4.0,4.0,4.0,4.0
46013,4.0,4.0,4.0,4.0,4.0
46015,4.0,4.0,4.0,4.0,4.0
46017,4.0,4.0,4.0,4.0,4.0
46019,4.0,4.0,4.0,4.0,4.0
46021,4.0,4.0,4.0,4.0,4.0
46023,4.0,4.0,4.0,4.0,4.0
46025,4.0,4.0,4.0,4.0,4.0
46027,4.0,4.0,4.0,4.0,4.0
46029,4.0,4.0,4.0,4.0,4.0
46031,4.0,4.0,4.0,4.0,4.0
46033,4.0,4.0,4.0,4.0,4.0
46035,4.0,4.0,4.0,4.0,4.0
46037,4.0,4.0,4.0,4.0,4.0
46039,4.0,4.0,4.0,4.0,4.0
46041,4.0,4.0,4.0,4.0,4.0
46043,4.0,4.0,4.0,4.0,4.0
46045,4.0,4.0,4.0,4.0,4.0
46047,4.0,4.0,4.0,4.0,4.0
46049,4.0,4.0,4.0,4.0,4.0
46051,4.0,4.0,4.0,4.0,4.0
46053,4.0,4.0,4.0,4.0,4.0
46055,4.0,4.0,4.0,4.0,4.0
46057,4.0,4.0,4.0,4.0,4.0
46059,4.0,4.0,4.0,4.0,4.0
46061,4.0,4.0,4.0,4.0,4.0
46063,4.0,4.0,4.0,4.0,4.0
46065,4.0,4.0,4.0,4.0,4.0
46067,4.0,4.0,4.0,4.0,4.0
46069,4.0,4.0,4.0,4.0,4.0
46071,4.0,4.0,4.0,4.0,4.0
46073,4.0,4.0,4.0,4.0,4.0
46075,4.0,4.0,4.0,4.0,4.0
46077,4.0,4.0,4.0,4.0,4.0
46079,4.0,4.0,4.0,4.0,4.0
